Ogden Police Dept,UT,12,      77226,         443,           6,          79,,         138,         220,       5083,         854,       3840,         389,         573.6,           7.8,         102.3,,         178.7,         284.9,       6582.0,       1105.8,       4972.4,         503.7
Orem Police Dept,UT,12,      84324,          54,           1,          18,,          10,          25,       3421,         332,       2919,         170,          64.0,           1.2,          21.3,,          11.9,          29.6,       4057.0,         393.7,       3461.6,         201.6
Payson Police Dept,UT,12,      12716,          11,           0,           5,,           0,           6,         341,          68,         254,          19,          86.5,            .0,          39.3,,            .0,          47.2,       2681.7,         534.8,       1997.5,         149.4
Pleasant Grove Police Dept,UT,12,      31831,          23,           0,           5,,           3,          15,         738,          71,         616,          51,          72.3,            .0,          15.7,,           9.4,          47.1,       2318.5,         223.1,       1935.2,         160.2
Provo Police Dept,UT,12,     105166,         131,           0,          46,,          26,          59,       3910,         680,       3046,         184,         124.6,            .0,          43.7,,          24.7,          56.1,       3717.9,         646.6,       2896.4,         175.0
Roy Police Dept,UT,12,      32885,          89,           0,           7,,           6,          76,         894,         120,         723,          51,         270.6,            .0,          21.3,,          18.2,         231.1,       2718.6,         364.9,       2198.6,         155.1
Salt Lake County Sheriff Office,UT,7,,         557,           1,          63,,          77,         416,       9822,       1518,       7598,         706,,,,,,,,,,
Salt Lake City Police Dept,UT,12,     181743,       1301,          10,         137,,         576,         578,      15530,       2169,      11828,       1533,         715.8,           5.5,          75.4,,         316.9,         318.0,       8545.0,       1193.4,       6508.1,         843.5
Sandy City Police Dept,UT,12,      88418,         146,           5,          23,,          25,          93,       3024,         519,       2389,         116,         165.1,           5.7,          26.0,,          28.3,         105.2,       3420.1,         587.0,       2701.9,         131.2
Santaquin Police Dept,UT,12,       5799,           4,           0,           0,,           3,           1,          51,          15,          36,           0,          69.0,            .0,            .0,,          51.7,          17.2,         879.5,         258.7,         620.8,            .0
South Jordan Police Dept,UT,12,      29437,          32,           0,           0,,           1,          31,         651,         172,         436,          43,         108.7,            .0,            .0,,           3.4,         105.3,       2211.5,         584.3,       1481.1,         146.1
South Ogden Police Dept,UT,12,      14377,          27,           1,           3,,           5,          18,         644,          69,         556,          19,         187.8,           7.0,          20.9,,          34.8,         125.2,       4479.4,         479.9,       3867.3,         132.2
South Salt Lake Police Dept,UT,12,      22038,         139,           1,          34,,          37,          67,       1765,         264,       1239,         262,         630.7,           4.5,         154.3,,         167.9,         304.0,       8008.9,       1197.9,       5622.1,       1188.9
Spanish Fork Police Dept,UT,12,      20246,          19,           0,          10,,           3,           6,         907,         131,         758,          18,          93.8,            .0,          49.4,,          14.8,          29.6,       4479.9,         647.0,       3743.9,          88.9
Springville Police Dept,UT,12,      20424,          30,           1,           6,,           4,          19,         799,         146,         629,          24,         146.9,           4.9,          29.4,,          19.6,          93.0,       3912.1,         714.8,       3079.7,         117.5
St. George Police Dept,UT,12,      49663,         124,           1,          28,,           4,          91,       1327,         213,       1026,          88,         249.7,           2.0,          56.4,,           8.1,         183.2,       2672.0,         428.9,       2065.9,         177.2
Summit County Sheriff Office,UT,12,,          12,           1,           6,,           3,           2,         664,         100,         543,          21,,,,,,,,,,
Syracuse Police Dept,UT,12,       9398,           1,           0,           0,,           0,           1,          68,          16,          46,           6,          10.6,            .0,            .0,,            .0,          10.6,         723.6,         170.2,         489.5,          63.8
Tooele Police Dept,UT,12,      22502,          25,           0,           7,,           3,          15,         450,          75,         317,          58,         111.1,            .0,          31.1,,          13.3,          66.7,       1999.8,         333.3,       1408.8,         257.8
Utah County Sheriff Office,UT,12,,          20,           0,           5,,           0,          15,         163,          45,         106,          12,,,,,,,,,,
Vernal Police Dept,UT,12,       7714,          12,           1,           2,,           0,           9,         336,          31,         292,          13,         155.6,          13.0,          25.9,,            .0,         116.7,       4355.7,         401.9,       3785.3,         168.5
Weber County Sheriff Department,UT,12,,          30,           1,          11,,           0,          18,         932,         169,         720,          43,,,,,,,,,,
West Jordan Police Dept,UT,12,      68336,         128,           0,          27,,          17,          84,       2619,         315,       2139,         165,         187.3,            .0,          39.5,,          24.9,         122.9,       3832.5,         461.0,       3130.1,         241.5
West Valley Police Dept,UT,12,     108896,         518,          14,          79,,         116,         309,       6741,         987,       5127,         627,         475.7,          12.9,          72.5,,         106.5,         283.8,       6190.3,         906.4,       4708.2,         575.8
Woods Cross Police Dept,UT,12,       6419,          10,           0,           2,,           1,           7,         319,          34,         242,          43,         155.8,            .0,          31.2,,          15.6,         109.1,       4969.6,         529.7,       3770.1,         669.9

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

              Variations in population coverage and reporting practices may cause differences in reporting from year to year. (See definitions)

              MSA and non-MSA county populations are not available.

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Nov 08 2018 
