Kaysville Police Dept,UT,12,      17249,          13,           1,           2,,           5,           5,         517,          79,         413,          25,          75.4,           5.8,          11.6,,          29.0,          29.0,       2997.3,         458.0,       2394.3,         144.9
Layton Police Dept,UT,12,      54633,          79,           0,          11,,          14,          54,       2014,         275,       1633,         106,         144.6,            .0,          20.1,,          25.6,          98.8,       3686.4,         503.4,       2989.0,         194.0
Lehi Police Dept,UT,12,      10803,          21,           0,           1,,           3,          17,         293,          47,         220,          26,         194.4,            .0,           9.3,,          27.8,         157.4,       2712.2,         435.1,       2036.5,         240.7
Logan Police Dept,UT,12,      36891,          44,           0,          12,,           4,          28,       1659,         189,       1432,          38,         119.3,            .0,          32.5,,          10.8,          75.9,       4497.0,         512.3,       3881.7,         103.0
Midvale Police Dept,UT,12,      12355,          91,           4,           3,,          18,          66,       1314,         148,       1021,         145,         736.5,          32.4,          24.3,,         145.7,         534.2,      10635.4,       1197.9,       8263.9,       1173.6
Murray Police Dept,UT,12,      34116,         127,           1,          21,,          35,          70,       3745,         394,       3123,         228,         372.3,           2.9,          61.6,,         102.6,         205.2,      10977.3,       1154.9,       9154.1,         668.3
North Ogden Police Dept,UT,12,      13375,          10,           0,           1,,           0,           9,         263,          37,         221,           5,          74.8,            .0,           7.5,,            .0,          67.3,       1966.4,         276.6,       1652.3,          37.4
North Logan Police Dept,UT,12,       4062,           3,           0,           1,,           1,           1,         139,          16,         118,           5,          73.9,            .0,          24.6,,          24.6,          24.6,       3422.0,         393.9,       2905.0,         123.1
North Salt Lake Police Dept,UT,12,       7458,          11,           0,           5,,           3,           3,         315,          35,         263,          17,         147.5,            .0,          67.0,,          40.2,          40.2,       4223.7,         469.3,       3526.4,         227.9
Ogden Police Dept,UT,12,      69290,         422,           5,          31,,         114,         272,       5772,         858,       4498,         416,         609.0,           7.2,          44.7,,         164.5,         392.6,       8330.2,       1238.3,       6491.6,         600.4
Orem Police Dept,UT,12,      76079,          70,           0,          11,,           9,          50,       3774,         350,       3276,         148,          92.0,            .0,          14.5,,          11.8,          65.7,       4960.6,         460.0,       4306.1,         194.5
Payson Police Dept,UT,12,      11081,          24,           0,          13,,           1,          10,         474,          50,         390,          34,         216.6,            .0,         117.3,,           9.0,          90.2,       4277.6,         451.2,       3519.5,         306.8
Pleasant Grove Police Dept,UT,12,      21270,          13,           1,           5,,           0,           7,         628,          93,         495,          40,          61.1,           4.7,          23.5,,            .0,          32.9,       2952.5,         437.2,       2327.2,         188.1
Provo Police Dept,UT,12,      90514,         133,           1,          25,,          17,          90,       3853,         476,       3179,         198,         146.9,           1.1,          27.6,,          18.8,          99.4,       4256.8,         525.9,       3512.2,         218.8
Roy Police Dept,UT,12,      27985,          95,           0,           4,,           9,          82,       1136,         196,         904,          36,         339.5,            .0,          14.3,,          32.2,         293.0,       4059.3,         700.4,       3230.3,         128.6
St. George Police Dept,UT,12,      39827,         141,           1,          21,,           7,         112,       2435,         583,       1679,         173,         354.0,           2.5,          52.7,,          17.6,         281.2,       6113.9,       1463.8,       4215.7,         434.4
Salt Lake City Police Dept,UT,12,     175765,       1375,          27,         148,,         564,         636,      20740,       2950,      15467,       2323,         782.3,          15.4,          84.2,,         320.9,         361.8,      11799.8,       1678.4,       8799.8,       1321.7
Salt Lake County Sheriff Office,UT,12,,       1340,           5,         156,,         198,         981,      19812,       2587,      15947,       1278,,,,,,,,,,
Sandy City Police Dept,UT,12,      87331,         168,           1,          16,,          31,         120,       4164,         678,       3322,         164,         192.4,           1.1,          18.3,,          35.5,         137.4,       4768.1,         776.4,       3803.9,         187.8
Santaquin Police Dept,UT,12,       2736,           0,           0,           0,,           0,           0,          37,          11,          21,           5,            .0,            .0,            .0,,            .0,            .0,       1352.3,         402.0,         767.5,         182.7
South Jordan Police Dept,UT,12,      17292,          20,           0,           5,,           3,          12,         658,         138,         456,          64,         115.7,            .0,          28.9,,          17.3,          69.4,       3805.2,         798.1,       2637.1,         370.1
South Ogden Police Dept,UT,12,      13264,          39,           1,           2,,           4,          32,         602,          82,         482,          38,         294.0,           7.5,          15.1,,          30.2,         241.3,       4538.6,         618.2,       3633.9,         286.5
South Salt Lake Police Dept,UT,12,      11448,         145,           0,          17,,          29,          99,       2181,         312,       1609,         260,       1266.6,            .0,         148.5,,         253.3,         864.8,      19051.4,       2725.4,      14054.9,       2271.1
Spanish Fork Police Dept,UT,12,      13826,          11,           0,           2,,           1,           8,         798,         228,         555,          15,          79.6,            .0,          14.5,,           7.2,          57.9,       5771.7,       1649.1,       4014.2,         108.5
Springville Police Dept,UT,12,      16117,          27,           0,           3,,           3,          21,         687,          74,         591,          22,         167.5,            .0,          18.6,,          18.6,         130.3,       4262.6,         459.1,       3666.9,         136.5
Summit County Sheriff Office,UT,12,,          21,           1,           2,,           0,          18,         480,          94,         363,          23,,,,,,,,,,
Syracuse Police Dept,UT,11,       5388,           7,           0,           1,,           0,           6,          56,          17,          31,           8,,,,,,,,,,
Tooele Police Dept,UT,12,      15130,          70,           0,           2,,           6,          62,         765,         128,         589,          48,         462.7,            .0,          13.2,,          39.7,         409.8,       5056.2,         846.0,       3892.9,         317.3
Utah County Sheriff Office,UT,12,,          67,           0,          15,,           6,          46,         846,         203,         600,          43,,,,,,,,,,
Vernal Police Dept,UT,12,       7455,          40,           4,          14,,           2,          20,         585,          84,         479,          22,         536.6,          53.7,         187.8,,          26.8,         268.3,       7847.1,       1126.8,       6425.2,         295.1
Weber County Sheriff Department,UT,12,,          51,           0,          14,,           1,          36,         920,         171,         713,          36,,,,,,,,,,
West Jordan Police Dept,UT,12,      51105,         120,           2,          16,,          18,          84,       2738,         429,       2159,         150,         234.8,           3.9,          31.3,,          35.2,         164.4,       5357.6,         839.4,       4224.6,         293.5
West Valley Police Dept,UT,10,      96796,         379,           2,          94,,          89,         194,       6107,         651,       5065,         391,,,,,,,,,,
Woods Cross Police Dept,UT,12,       5499,          17,           0,           0,,           6,          11,         432,          29,         366,          37,         309.1,            .0,            .0,,         109.1,         200.0,       7856.0,         527.4,       6655.8,         672.8

		
		,1. The figures shown in this column for the offense of rape were estimated using the legacy UCR definition of rape - previously known as "Forcible" rape.  See UCR Offense Definitions for further information.
		
		,2. The figures shown in this column for the offense of rape were estimated using the revised Uniform Crime Reporting (UCR) definition of rape. In December 2011 the UCR program changed its definition of SRS rape to this revised definition. This change can be seen in the UCR data starting in 2013. Prior to 2013 this column will be blank. See UCR Offense Definitions for further information.
		
		
"Notes: When data are unavailable, the cells are blank or the year is not presented."

              Variations in population coverage and reporting practices may cause differences in reporting from year to year. (See definitions)

              MSA and non-MSA county populations are not available.

          Crime rates are not available for agencies that report data for less than 12 months of a year.


"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Nov 08 2018 
