Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1961,IL,10258000,37156,492,1767,,20977,13920,213602,60204,117006,36392,362.2,4.8,17.2,,204.5,135.7,2082.3,586.9,1140.6,354.8
1961,IN,4711000,4044,192,250,,1829,1773,72871,22162,42379,8330,85.8,4.1,5.3,,38.8,37.6,1546.8,470.4,899.6,176.8
1961,IA,2779000,643,36,81,,291,235,29392,6356,21096,1940,23.1,1.3,2.9,,10.5,8.5,1057.6,228.7,759.1,69.8
1961,KS,2194000,1282,41,118,,460,663,29918,7275,20763,1880,58.4,1.9,5.4,,21.0,30.2,1363.6,331.6,946.4,85.7
1961,KY,3076000,2907,201,146,,1085,1475,34003,11271,19402,3330,94.5,6.5,4.7,,35.3,48.0,1105.4,366.4,630.8,108.3
1961,LA,3321000,4508,211,267,,1476,2554,37217,11180,20404,5633,135.7,6.4,8.0,,44.4,76.9,1120.7,336.6,614.4,169.6
1961,ME,992000,334,16,58,,87,173,10725,2969,7002,754,33.7,1.6,5.8,,8.8,17.4,1081.1,299.3,705.8,76.0
1961,MD,3188000,4959,143,262,,1330,3224,52106,12348,33461,6297,155.6,4.5,8.2,,41.7,101.1,1634.4,387.3,1049.6,197.5
1961,MA,5234000,2777,77,291,,1066,1343,73783,19683,39885,14215,53.1,1.5,5.6,,20.4,25.7,1409.7,376.1,762.0,271.6
1961,MI,7954000,16499,326,1092,,6441,8640,197630,57647,125964,14019,207.4,4.1,13.7,,81.0,108.6,2484.7,724.8,1583.7,176.3
1961,MN,3470000,1505,34,94,,951,426,48865,13225,30971,4669,43.4,1.0,2.7,,27.4,12.3,1408.2,381.1,892.5,134.6
1961,MS,2215000,2274,229,129,,345,1571,13942,4703,7928,1311,102.7,10.3,5.8,,15.6,70.9,629.4,212.3,357.9,59.2
1961,MO,4378000,7266,223,578,,3637,2828,82563,26782,48430,7351,166.0,5.1,13.2,,83.1,64.6,1885.9,611.7,1106.2,167.9
1961,MT,682000,457,17,48,,173,219,13327,2857,8947,1523,67.0,2.5,7.0,,25.4,32.1,1954.1,418.9,1311.9,223.3
1961,NE,1431000,586,34,47,,234,271,17756,3730,12372,1654,41.0,2.4,3.3,,16.4,18.9,1240.8,260.7,864.6,115.6
1961,NV,299000,549,21,24,,317,187,10276,2724,6136,1416,183.6,7.0,8.0,,106.0,62.5,3436.8,911.0,2052.2,473.6
1961,NH,621000,89,4,19,,21,45,4912,1573,2884,455,14.3,.6,3.1,,3.4,7.2,791.0,253.3,464.4,73.3
1961,NJ,6244000,6682,153,458,,2371,3700,89375,29329,47145,12901,107.0,2.5,7.3,,38.0,59.3,1431.4,469.7,755.0,206.6
1961,NM,983000,1278,67,127,,381,703,20273,4357,13744,2172,130.0,6.8,12.9,,38.8,71.5,2062.4,443.2,1398.2,221.0
1961,NC,4614000,9275,424,336,,694,7821,45657,13485,28029,4143,201.0,9.2,7.3,,15.0,169.5,989.5,292.3,607.5,89.8
1961,ND,640000,160,6,33,,68,53,5557,1286,3822,449,25.0,.9,5.2,,10.6,8.3,868.3,200.9,597.2,70.2
1961,OH,9876000,7986,306,554,,3914,3212,148406,39677,96682,12047,80.9,3.1,5.6,,39.6,32.5,1502.7,401.8,979.0,122.0
1961,OK,2360000,2437,119,286,,817,1215,43592,12586,26513,4493,103.3,5.0,12.1,,34.6,51.5,1847.1,533.3,1123.4,190.4
1961,OR,1799000,1242,48,138,,626,430,34758,7276,24983,2499,69.0,2.7,7.7,,34.8,23.9,1932.1,404.4,1388.7,138.9
1961,PA,11468000,11223,298,841,,4094,5990,108895,36391,58729,13775,97.9,2.6,7.3,,35.7,52.2,949.6,317.3,512.1,120.1
1961,RI,867000,372,9,15,,115,233,15895,3937,9781,2177,42.9,1.0,1.7,,13.3,26.9,1833.3,454.1,1128.1,251.1
1961,SC,2407000,3318,280,224,,501,2313,34857,11524,20504,2829,137.8,11.6,9.3,,20.8,96.1,1448.2,478.8,851.8,117.5
1961,SD,690000,245,12,42,,61,130,7612,1655,5323,634,35.5,1.7,6.1,,8.8,18.8,1103.2,239.9,771.4,91.9
1961,TN,3615000,3910,290,242,,1100,2278,41967,16702,20234,5031,108.2,8.0,6.7,,30.4,63.0,1160.9,462.0,559.7,139.2
1961,TX,9788000,15441,788,932,,3042,10679,192869,56814,120707,15348,157.8,8.1,9.5,,31.1,109.1,1970.5,580.4,1233.2,156.8
1961,UT,916000,451,16,62,,186,187,18759,3558,13575,1626,49.2,1.7,6.8,,20.3,20.4,2047.9,388.4,1482.0,177.5
1961,VT,395000,79,6,36,,16,21,3147,1324,1489,334,20.0,1.5,9.1,,4.1,5.3,796.7,335.2,377.0,84.6
1961,VA,4059000,7555,349,414,,1065,5727,64296,17201,41626,5469,186.1,8.6,10.2,,26.2,141.1,1584.0,423.8,1025.5,134.7
1961,WA,2902000,1687,63,180,,902,542,63065,13694,44450,4921,58.1,2.2,6.2,,31.1,18.7,2173.2,471.9,1531.7,169.6
1961,WV,1850000,1167,82,81,,216,788,11085,4396,5426,1263,63.1,4.4,4.4,,11.7,42.6,599.2,237.6,293.3,68.3
1961,WI,4022000,1268,63,101,,361,743,46669,9021,34197,3451,31.5,1.6,2.5,,9.0,18.5,1160.3,224.3,850.2,85.8
1961,WY,338000,288,11,12,,121,144,6358,1226,4747,385,85.2,3.3,3.6,,35.8,42.6,1881.1,362.7,1404.4,113.9
1961,UnitedStatesTotal,182992000,289390,8740,17220,,106670,156760,3198600,949600,1913000,336000,158.1,4.8,9.4,,58.3,85.7,1747.9,518.9,1045.4,183.6
