Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
2003,PA,12370761,49210,647,3556,,17980,27027,300639,53918,213279,33442,397.8,5.2,28.7,,145.3,218.5,2430.2,435.9,1724.1,270.3
2003,RI,1076084,3074,25,505,,830,1714,32231,5524,22320,4387,285.7,2.3,46.9,,77.1,159.3,2995.2,513.3,2074.2,407.7
2003,SC,4148744,33455,303,1952,,5801,25399,187592,43993,127809,15790,806.4,7.3,47.1,,139.8,612.2,4521.7,1060.4,3080.7,380.6
2003,SD,764905,1329,10,356,,104,859,15324,2878,11572,874,173.7,1.3,46.5,,13.6,112.3,2003.4,376.3,1512.9,114.3
2003,TN,5845208,40409,396,2129,,9413,28471,256565,63323,166769,26473,691.3,6.8,36.4,,161.0,487.1,4389.3,1083.3,2853.1,452.9
2003,TX,22103374,122246,1422,8025,,37017,75782,1016735,219877,698644,98214,553.1,6.4,36.3,,167.5,342.9,4599.9,994.8,3160.8,444.3
2003,UT,2352119,5889,60,919,,1258,3652,100084,16961,75321,7802,250.4,2.6,39.1,,53.5,155.3,4255.1,721.1,3202.3,331.7
2003,VT,619343,707,15,126,,62,504,13803,3017,10132,654,114.2,2.4,20.3,,10.0,81.4,2228.7,487.1,1635.9,105.6
2003,VA,7365284,20490,416,1807,,6713,11554,200449,29105,153367,17977,278.2,5.6,24.5,,91.1,156.9,2721.5,395.2,2082.3,244.1
2003,WA,6131298,21272,182,2863,,5718,12509,291542,58271,192653,40618,346.9,3.0,46.7,,93.3,204.0,4755.0,950.4,3142.1,662.5
2003,WV,1811440,4627,73,311,,701,3542,42370,10498,28409,3463,255.4,4.0,17.2,,38.7,195.5,2339.0,579.5,1568.3,191.2
2003,WI,5474290,12104,183,1202,,4397,6322,157684,26546,118775,12363,221.1,3.3,22.0,,80.3,115.5,2880.4,484.9,2169.7,225.8
2003,WY,502111,1314,14,136,,84,1080,16648,2611,13239,798,261.7,2.8,27.1,,16.7,215.1,3315.6,520.0,2636.7,158.9
2003,UnitedStatesTotal,290788976,1383676,16528,93883,,414235,859030,10442862,2154834,7026802,1261226,475.8,5.7,32.3,,142.5,295.4,3591.2,741.0,2416.5,433.7
