Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1980,NV,800312,7304,160,538,,3686,2920,63556,23263,34864,5429,912.6,20.0,67.2,,460.6,364.9,7941.4,2906.7,4356.3,678.4
1980,NH,919114,1653,23,159,,386,1085,41358,12067,26443,2848,179.8,2.5,17.3,,42.0,118.0,4499.8,1312.9,2877.0,309.9
1980,NJ,7342164,44373,504,2257,,22299,19313,425623,137900,234160,53563,604.4,6.9,30.7,,303.7,263.0,5797.0,1878.2,3189.3,729.5
1980,NM,1295474,7967,170,561,,1657,5579,69490,19335,45613,4542,615.0,13.1,43.3,,127.9,430.7,5364.1,1492.5,3521.0,350.6
1980,NY,17506690,180235,2228,5405,,112273,60329,1029749,360925,535783,133041,1029.5,12.7,30.9,,641.3,344.6,5882.0,2061.6,3060.4,759.9
1980,NC,5843665,26589,619,1324,,4810,19836,244585,83150,148804,12631,455.0,10.6,22.7,,82.3,339.4,4185.5,1422.9,2546.4,216.1
1980,ND,652437,352,8,62,,50,232,18984,3186,14629,1169,54.0,1.2,9.5,,7.7,35.6,2909.7,488.3,2242.2,179.2
1980,OH,10766808,53646,871,3696,,24082,24997,531141,157874,327322,45945,498.3,8.1,34.3,,223.7,232.2,4933.1,1466.3,3040.1,426.7
1980,OK,3001252,12589,299,1088,,3147,8055,139061,50802,75649,12610,419.5,10.0,36.3,,104.9,268.4,4633.4,1692.7,2520.6,420.2
1980,OR,2610477,12802,132,1084,,3978,7608,161759,45641,106712,9406,490.4,5.1,41.5,,152.4,291.4,6196.5,1748.4,4087.8,360.3
1980,PA,11824220,43032,809,2722,,21039,18462,398761,122800,226496,49465,363.9,6.8,23.0,,177.9,156.1,3372.4,1038.5,1915.5,418.3
1980,RI,945835,3864,42,162,,1122,2538,52249,16233,28037,7979,408.5,4.4,17.1,,118.6,268.3,5524.1,1716.3,2964.3,843.6
1980,SC,3064557,20225,348,1148,,3620,15109,146461,51177,85905,9379,660.0,11.4,37.5,,118.1,493.0,4779.2,1670.0,2803.2,306.0
1980,SD,688217,873,5,86,,138,644,21447,4766,15521,1160,126.8,.7,12.5,,20.1,93.6,3116.3,692.5,2255.2,168.6
1980,TN,4545590,20824,489,1700,,8208,10427,183632,68251,98876,16505,458.1,10.8,37.4,,180.6,229.4,4039.8,1501.5,2175.2,363.1
1980,TX,14169829,77978,2392,6700,,29547,39339,792480,262600,450792,79088,550.3,16.9,47.3,,208.5,277.6,5592.7,1853.2,3181.4,558.1
1980,UT,1458729,4425,55,404,,1170,2796,81357,19283,57354,4720,303.3,3.8,27.7,,80.2,191.7,5577.3,1321.9,3931.8,323.6
1980,VT,511299,914,11,149,,199,555,24592,7806,15278,1508,178.8,2.2,29.1,,38.9,108.5,4809.7,1526.7,2988.1,294.9
1980,VA,5323412,16355,459,1458,,6392,8046,229587,64020,153437,12130,307.2,8.6,27.4,,120.1,151.1,4312.8,1202.6,2882.3,227.9
1980,WA,4113331,19098,225,2169,,5558,11146,265338,76598,172468,16272,464.3,5.5,52.7,,135.1,271.0,6450.7,1862.2,4192.9,395.6
1980,WV,1930787,3547,138,306,,936,2167,45719,14258,27606,3855,183.7,7.1,15.8,,48.5,112.2,2367.9,738.5,1429.8,199.7
1980,WI,4680917,8546,136,697,,3310,4403,216073,50524,154070,11479,182.6,2.9,14.9,,70.7,94.1,4616.0,1079.4,3291.4,245.2
1980,WY,468954,1841,29,134,,208,1470,21543,4238,15686,1619,392.6,6.2,28.6,,44.4,313.5,4593.8,903.7,3344.9,345.2
1980,UnitedStatesTotal,225349264,1344520,23040,82990,,565840,672650,12063700,3795200,7136900,1131700,596.6,10.2,36.8,,251.1,298.5,5353.3,1684.1,3167.0,502.2
