Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1963,NH,627000,164,20,30,,43,71,5676,1751,3354,571,26.2,3.2,4.8,,6.9,11.3,905.3,279.3,534.9,91.1
1963,NJ,6470000,8849,181,561,,3367,4740,114018,35993,61199,16826,136.8,2.8,8.7,,52.0,73.3,1762.3,556.3,945.9,260.1
1963,NM,1018000,1376,57,124,,385,810,23283,6080,14841,2362,135.2,5.6,12.2,,37.8,79.6,2287.1,597.2,1457.9,232.0
1963,NC,4760000,10038,391,346,,903,8398,51877,15948,30877,5052,210.9,8.2,7.3,,19.0,176.4,1089.9,335.0,648.7,106.1
1963,ND,634000,182,13,22,,61,86,6408,1207,4590,611,28.7,2.1,3.5,,9.6,13.6,1010.7,190.4,724.0,96.4
1963,OH,10173000,9086,306,617,,4145,4018,168038,43898,109095,15045,89.3,3.0,6.1,,40.7,39.5,1651.8,431.5,1072.4,147.9
1963,OK,2487000,2808,129,200,,997,1482,46008,13331,27904,4773,112.9,5.2,8.0,,40.1,59.6,1849.9,536.0,1122.0,191.9
1963,OR,1826000,1393,55,161,,554,623,38969,8823,27023,3123,76.3,3.0,8.8,,30.3,34.1,2134.1,483.2,1479.9,171.0
1963,PA,11424000,12678,268,930,,4771,6709,128209,40089,69915,18205,111.0,2.3,8.1,,41.8,58.7,1122.3,350.9,612.0,159.4
1963,RI,885000,500,12,20,,153,315,17244,4765,10081,2398,56.5,1.4,2.3,,17.3,35.6,1948.5,538.4,1139.1,271.0
1963,SC,2483000,4075,249,150,,536,3140,41379,14288,23783,3308,164.1,10.0,6.0,,21.6,126.5,1666.5,575.4,957.8,133.2
1963,SD,737000,278,9,39,,78,152,7952,1818,5458,676,37.7,1.2,5.3,,10.6,20.6,1079.0,246.7,740.6,91.7
1963,TN,3694000,3777,239,247,,1048,2243,50681,19056,25503,6122,102.2,6.5,6.7,,28.4,60.7,1372.0,515.9,690.4,165.7
1963,TX,10323000,17511,760,1008,,3700,12043,214065,62867,133454,17744,169.6,7.4,9.8,,35.8,116.7,2073.7,609.0,1292.8,171.9
1963,UT,983000,598,24,77,,225,272,22919,4916,16177,1826,60.8,2.4,7.8,,22.9,27.7,2331.5,500.1,1645.7,185.8
1963,VT,390000,92,2,33,,27,30,4242,1614,2167,461,23.6,.5,8.5,,6.9,7.7,1087.7,413.8,555.6,118.2
1963,VA,4331000,8259,307,415,,1267,6270,72678,19536,47339,5803,190.7,7.1,9.6,,29.3,144.8,1678.1,451.1,1093.0,134.0
1963,WA,3050000,2034,76,196,,914,848,71051,16134,49490,5427,66.7,2.5,6.4,,30.0,27.8,2329.5,529.0,1622.6,177.9
1963,WV,1778000,1185,95,74,,260,756,12503,4023,7164,1316,66.6,5.3,4.2,,14.6,42.5,703.2,226.3,402.9,74.0
1963,WI,4061000,1312,70,115,,393,734,53390,9584,38919,4887,32.3,1.7,2.8,,9.7,18.1,1314.7,236.0,958.4,120.3
1963,WY,337000,213,12,21,,72,108,6081,1163,4457,461,63.2,3.6,6.2,,21.4,32.0,1804.5,345.1,1322.6,136.8
1963,UnitedStatesTotal,188483000,316970,8640,17650,,116470,174210,3792500,1086400,2297800,408300,168.2,4.6,9.4,,61.8,92.4,2012.1,576.4,1219.1,216.6
