Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1999,NH,1201134,1159,18,345,,257,539,26247,3698,21195,1354,96.5,1.5,28.7,,21.4,44.9,2185.2,307.9,1764.6,112.7
1999,NJ,8143412,33540,287,1409,,14243,17601,243333,46998,160978,35357,411.9,3.5,17.3,,174.9,216.1,2988.1,577.1,1976.8,434.2
1999,NM,1739844,14520,170,944,,2579,10827,89220,21481,59613,8126,834.6,9.8,54.3,,148.2,622.3,5128.0,1234.7,3426.3,467.1
1999,NY,18196601,107147,903,3563,,43821,58860,489596,93217,338118,58261,588.8,5.0,19.6,,240.8,323.5,2690.6,512.3,1858.1,320.2
1999,NC,7650789,41474,552,2155,,12087,26680,354497,98457,230463,25577,542.1,7.2,28.2,,158.0,348.7,4633.5,1286.9,3012.3,334.3
1999,ND,633666,424,10,142,,56,216,14748,2337,11375,1036,66.9,1.6,22.4,,8.8,34.1,2327.4,368.8,1795.1,163.5
1999,OH,11256654,35616,397,4129,,14405,16685,414264,87023,288049,39192,316.4,3.5,36.7,,128.0,148.2,3680.2,773.1,2558.9,348.2
1999,OK,3358044,17066,231,1375,,2785,12675,140220,34472,93616,12132,508.2,6.9,40.9,,82.9,377.5,4175.6,1026.5,2787.8,361.3
1999,OR,3316154,12432,88,1219,,2858,8267,153434,26749,113052,13633,374.9,2.7,36.8,,86.2,249.3,4626.9,806.6,3409.1,411.1
1999,PA,11994016,50431,592,3279,,18670,27890,323021,56037,227750,39234,420.5,4.9,27.3,,155.7,232.5,2693.2,467.2,1898.9,327.1
1999,RI,990819,2840,36,391,,788,1625,32657,6341,22284,4032,286.6,3.6,39.5,,79.5,164.0,3296.0,640.0,2249.0,406.9
1999,SC,3885736,32920,258,1587,,5760,25315,173987,39630,119912,14445,847.2,6.6,40.8,,148.2,651.5,4477.6,1019.9,3086.0,371.7
1999,SD,733133,1227,18,336,,103,770,18159,3255,14043,861,167.4,2.5,45.8,,14.0,105.0,2476.9,444.0,1915.5,117.4
1999,TN,5483535,38111,391,2415,,8598,26707,219302,51362,142685,25255,695.0,7.1,44.0,,156.8,487.0,3999.3,936.7,2602.1,460.6
1999,TX,20044141,112306,1217,7614,,29405,74070,896261,190362,613862,92037,560.3,6.1,38.0,,146.7,369.5,4471.4,949.7,3062.6,459.2
1999,UT,2129836,5869,44,806,,1158,3861,100130,14592,78156,7382,275.6,2.1,37.8,,54.4,181.3,4701.3,685.1,3669.6,346.6
1999,VT,593740,676,17,136,,65,458,16059,3537,11610,912,113.9,2.9,22.9,,10.9,77.1,2704.7,595.7,1955.4,153.6
1999,VA,6872912,21626,392,1720,,6947,12567,210260,32411,159896,17953,314.7,5.7,25.0,,101.1,182.8,3059.3,471.6,2326.5,261.2
1999,WA,5756361,21716,171,2711,,5808,13026,280793,54652,192334,33807,377.3,3.0,47.1,,100.9,226.3,4878.0,949.4,3341.2,587.3
1999,WV,1806928,6336,79,337,,661,5259,42825,10303,28760,3762,350.7,4.4,18.7,,36.6,291.0,2370.0,570.2,1591.7,208.2
1999,WI,5250446,12908,179,1055,,4449,7225,160154,25633,120702,13819,245.8,3.4,20.1,,84.7,137.6,3050.3,488.2,2298.9,263.2
1999,WY,479602,1115,11,137,,74,893,15468,2349,12523,596,232.5,2.3,28.6,,15.4,186.2,3225.2,489.8,2611.1,124.3
1999,UnitedStatesTotal,272690813,1426044,15522,89411,,409371,911740,10208334,2100739,6955520,1152075,523.0,5.7,32.8,,150.1,334.3,3743.6,770.4,2550.7,422.5
