Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1971,OK,2610000,6719,170,432,,1575,4542,74830,24289,43174,7367,257.4,6.5,16.6,,60.3,174.0,2867.0,930.6,1654.2,282.3
1971,OR,2158000,6335,70,478,,2383,3404,100266,28933,63543,7790,293.6,3.2,22.2,,110.4,157.7,4646.2,1340.7,2944.5,361.0
1971,PA,11879000,31917,738,1653,,16853,12673,273153,88176,141238,43739,268.7,6.2,13.9,,141.9,106.7,2299.5,742.3,1189.0,368.2
1971,RI,960000,2129,29,54,,815,1231,44048,10535,24111,9402,221.8,3.0,5.6,,84.9,128.2,4588.3,1097.4,2511.6,979.4
1971,SC,2627000,8188,436,478,,1640,5634,74259,27077,41414,5768,311.7,16.6,18.2,,62.4,214.5,2826.8,1030.7,1576.5,219.6
1971,SD,670000,644,8,66,,122,448,13153,3037,9558,558,96.1,1.2,9.9,,18.2,66.9,1963.1,453.3,1426.6,83.3
1971,TN,3990000,12520,496,721,,3452,7851,91746,35964,43671,12111,313.8,12.4,18.1,,86.5,196.8,2299.4,901.4,1094.5,303.5
1971,TX,11460000,43089,1383,2701,,14220,24785,426779,135648,247653,43478,376.0,12.1,23.6,,124.1,216.3,3724.1,1183.7,2161.0,379.4
1971,UT,1099000,1689,30,161,,665,833,47610,10053,33949,3608,153.7,2.7,14.6,,60.5,75.8,4332.1,914.7,3089.1,328.3
1971,VT,458000,333,5,52,,45,231,9195,3325,5233,637,72.7,1.1,11.4,,9.8,50.4,2007.6,726.0,1142.6,139.1
1971,VA,4714000,15384,475,1006,,5033,8870,155902,43376,97888,14638,326.3,10.1,21.3,,106.8,188.2,3307.2,920.2,2076.5,310.5
1971,WA,3449000,8155,130,612,,3219,4194,160359,48038,100447,11874,236.4,3.8,17.7,,93.3,121.6,4649.4,1392.8,2912.4,344.3
1971,WV,1752000,2311,113,87,,620,1491,22241,6792,13507,1942,131.9,6.4,5.0,,35.4,85.1,1269.5,387.7,770.9,110.8
1971,WI,4476000,3957,126,341,,1411,2079,130780,28172,91837,10771,88.4,2.8,7.6,,31.5,46.4,2921.8,629.4,2051.8,240.6
1971,WY,340000,532,18,47,,68,399,9044,1993,6433,618,156.5,5.3,13.8,,20.0,117.4,2660.0,586.2,1892.1,181.8
1971,UnitedStatesTotal,206212000,816500,17780,42260,,387700,368760,7771700,2399300,4424200,948200,396.0,8.6,20.5,,188.0,178.8,3768.8,1163.5,2145.5,459.8
