Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1972,NY,18366000,138542,2026,4199,,86391,45926,666063,239886,321096,105081,754.3,11.0,22.9,,470.4,250.1,3626.6,1306.1,1748.3,572.1
1972,NC,5214000,22087,704,759,,3452,17172,116561,42375,65574,8612,423.6,13.5,14.6,,66.2,329.3,2235.5,812.7,1257.7,165.2
1972,ND,632000,290,8,31,,56,195,12273,2257,9443,573,45.9,1.3,4.9,,8.9,30.9,1941.9,357.1,1494.1,90.7
1972,OH,10783000,32286,811,2149,,17318,12008,338584,97186,193673,47725,299.4,7.5,19.9,,160.6,111.4,3140.0,901.3,1796.1,442.6
1972,OK,2634000,6289,184,501,,1702,3902,75513,26156,42288,7069,238.8,7.0,19.0,,64.6,148.1,2866.9,993.0,1605.5,268.4
1972,OR,2182000,6494,119,574,,2390,3411,103662,32049,63178,8435,297.6,5.5,26.3,,109.5,156.3,4750.8,1468.8,2895.4,386.6
1972,PA,11926000,33052,721,1909,,17800,12622,254458,89343,124743,40372,277.1,6.0,16.0,,149.3,105.8,2133.6,749.1,1046.0,338.5
1972,RI,968000,2424,13,80,,791,1540,41649,10880,22094,8675,250.4,1.3,8.3,,81.7,159.1,4302.6,1124.0,2282.4,896.2
1972,SC,2665000,10312,447,599,,1762,7504,76691,29760,41003,5928,386.9,16.8,22.5,,66.1,281.6,2877.7,1116.7,1538.6,222.4
1972,SD,679000,756,8,77,,106,565,13690,3210,9751,729,111.3,1.2,11.3,,15.6,83.2,2016.2,472.8,1436.1,107.4
1972,TN,4031000,12858,455,802,,4076,7525,93814,36049,45637,12128,319.0,11.3,19.9,,101.1,186.7,2327.3,894.3,1132.2,300.9
1972,TX,11649000,41285,1440,2739,,14013,23093,414700,141613,233646,39441,354.4,12.4,23.5,,120.3,198.2,3560.0,1215.7,2005.7,338.6
1972,UT,1126000,2063,33,206,,701,1123,45301,10283,31891,3127,183.2,2.9,18.3,,62.3,99.7,4023.2,913.2,2832.2,277.7
1972,VT,462000,445,8,50,,49,338,9740,3411,5802,527,96.3,1.7,10.8,,10.6,73.2,2108.2,738.3,1255.8,114.1
1972,VA,4764000,16483,561,1034,,5408,9480,144845,42729,88711,13405,346.0,11.8,21.7,,113.5,199.0,3040.4,896.9,1862.1,281.4
1972,WA,3443000,8627,146,749,,3016,4716,153305,47563,94336,11406,250.6,4.2,21.8,,87.6,137.0,4452.7,1381.4,2739.9,331.3
1972,WV,1781000,2299,109,146,,562,1482,23285,7356,13976,1953,129.1,6.1,8.2,,31.6,83.2,1307.4,413.0,784.7,109.7
1972,WI,4520000,4358,126,376,,1661,2195,129024,28862,89642,10520,96.4,2.8,8.3,,36.7,48.6,2854.5,638.5,1983.2,232.7
1972,WY,345000,511,14,48,,117,332,9950,2057,7190,703,148.1,4.1,13.9,,33.9,96.2,2884.1,596.2,2084.1,203.8
1972,UnitedStatesTotal,208230000,834900,18670,46850,,376290,393090,7413900,2375500,4151200,887200,401.0,9.0,22.5,,180.7,188.8,3560.4,1140.8,1993.6,426.1
