Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
1967,NH,686000,218,14,23,,42,139,7455,2350,4338,767,31.8,2.0,3.4,,6.1,20.3,1086.7,342.6,632.4,111.8
1967,NJ,7003000,13204,276,677,,5777,6474,178516,60321,88412,29783,188.5,3.9,9.7,,82.5,92.4,2549.1,861.4,1262.5,425.3
1967,NM,1003000,2325,66,155,,456,1648,30477,8539,19378,2560,231.8,6.6,15.5,,45.5,164.3,3038.6,851.3,1932.0,255.2
1967,NY,18336000,75124,996,2665,,40202,31261,617404,219157,314472,83775,409.7,5.4,14.5,,219.3,170.5,3367.2,1195.2,1715.1,456.9
1967,NC,5029000,15995,498,567,,1614,13316,79167,25966,45856,7345,318.1,9.9,11.3,,32.1,264.8,1574.2,516.3,911.8,146.1
1967,ND,639000,185,1,30,,37,117,8757,1541,6690,526,29.0,.2,4.7,,5.8,18.3,1370.4,241.2,1046.9,82.3
1967,OH,10458000,19344,545,1073,,9934,7792,244028,63540,146432,34056,185.0,5.2,10.3,,95.0,74.5,2333.4,607.6,1400.2,325.6
1967,OK,2495000,3703,166,343,,976,2218,54045,15632,33655,4758,148.4,6.7,13.7,,39.1,88.9,2166.1,626.5,1348.9,190.7
1967,OR,1999000,3147,61,248,,1317,1521,66121,17140,43515,5466,157.4,3.1,12.4,,65.9,76.1,3307.7,857.4,2176.8,273.4
1967,PA,11629000,16119,448,1154,,6735,7782,177676,56709,93482,27485,138.6,3.9,9.9,,57.9,66.9,1527.9,487.7,803.9,236.3
1967,RI,900000,1156,20,43,,283,810,27071,8072,13519,5480,128.4,2.2,4.8,,31.4,90.0,3007.9,896.9,1502.1,608.9
1967,SC,2599000,6015,291,379,,909,4436,48330,16603,27509,4218,231.4,11.2,14.6,,35.0,170.7,1859.6,638.8,1058.4,162.3
1967,SD,674000,586,25,56,,87,418,9906,2302,7037,567,86.9,3.7,8.3,,12.9,62.0,1469.7,341.5,1044.1,84.1
1967,TN,3892000,8111,347,486,,2199,5079,73916,27703,36750,9463,208.4,8.9,12.5,,56.5,130.5,1899.2,711.8,944.2,243.1
1967,TX,10869000,26749,1073,1428,,7558,16690,313415,89387,195275,28753,246.1,9.9,13.1,,69.5,153.6,2883.6,822.4,1796.6,264.5
1967,UT,1024000,1194,28,74,,394,698,32029,7020,22702,2307,116.6,2.7,7.2,,38.5,68.2,3127.8,685.5,2217.0,225.3
1967,VT,417000,86,13,18,,8,47,5009,2156,2332,521,20.6,3.1,4.3,,1.9,11.3,1201.2,517.0,559.2,124.9
1967,VA,4536000,10328,411,601,,2397,6919,108456,32709,64808,10939,227.7,9.1,13.2,,52.8,152.5,2391.0,721.1,1428.7,241.2
1967,WA,3087000,4754,96,387,,1686,2585,110599,25859,76049,8691,154.0,3.1,12.5,,54.6,83.7,3582.7,837.7,2463.5,281.5
1967,WV,1798000,1744,83,85,,347,1229,16681,5365,9745,1571,97.0,4.6,4.7,,19.3,68.4,927.8,298.4,542.0,87.4
1967,WI,4189000,2948,80,194,,1171,1503,90556,18862,62703,8991,70.4,1.9,4.6,,28.0,35.9,2161.8,450.3,1496.8,214.6
1967,WY,315000,294,15,23,,43,213,7304,1594,5159,551,93.3,4.8,7.3,,13.7,67.6,2318.7,506.0,1637.8,174.9
1967,UnitedStatesTotal,197457000,499930,12240,27620,,202910,257160,5403500,1632100,3111600,659800,253.2,6.2,14.0,,102.8,130.2,2736.5,826.6,1575.8,334.1
