Year,StateID,Population,ViolentCrimeTotal,MurderAndNonnegligentManslaughter,LegacyRape,RevisedRape,Robbery,AggravatedAssault,PropertyCrimeTotal,Burglary,LarcenyTheft,MotorVehicleTheft,ViolentCrimeRate,MurderAndNonnegligentManslaughterRate,LegacyRapeRate,RevisedRapeRate,RobberyRate,AggravatedAssaultRate,PropertyCrimeRate,BurglaryRate,LarcenyTheftRate,MotorVehicleTheftRate
2005,SD,774883,1387,18,377,,145,847,13694,2505,10350,839,179.0,2.3,48.7,,18.7,109.3,1767.0,323.3,1336.0,108.0
2005,TN,5955745,45104,431,2194,,10009,32470,256093,61508,169357,25228,757.0,7.2,36.8,,168.1,545.2,4300.0,1032.8,2844.0,424.0
2005,TX,22928508,121091,1407,8511,,35790,75383,990293,219828,677042,93423,528.0,6.1,37.1,,156.1,328.8,4319.0,958.8,2953.0,408.0
2005,UT,2490334,5612,56,920,,1095,3541,95546,14971,72082,8493,225.0,2.2,36.9,,44.0,142.2,3837.0,601.2,2894.0,341.0
2005,VT,622387,782,8,153,,76,545,14749,3185,10894,670,126.0,1.3,24.6,,12.2,87.6,2370.0,511.7,1750.0,108.0
2005,VA,7564327,21434,458,1763,,7495,11718,200404,29829,154584,15991,283.0,6.1,23.3,,99.1,154.9,2649.0,394.3,2044.0,211.0
2005,WA,6291899,21745,205,2811,,5788,12941,307661,60343,198031,49287,346.0,3.3,44.7,,92.0,205.7,4890.0,959.1,3147.0,783.0
2005,WV,1814083,4968,82,335,,816,3735,47757,11334,32603,3820,274.0,4.5,18.5,,45.0,205.9,2633.0,624.8,1797.0,211.0
2005,WI,5527644,13367,206,1135,,4555,7471,147556,24448,110531,12577,242.0,3.7,20.5,,82.4,135.2,2669.0,442.3,2000.0,228.0
2005,WY,508798,1172,14,122,,78,958,16070,2426,12905,739,230.0,2.8,24.0,,15.3,188.3,3158.0,476.8,2536.0,145.0
2005,UnitedStatesTotal,296507061,1390745,16740,94347,,417438,862220,10174754,2155448,6783447,1235859,469.0,5.6,31.8,,140.8,290.8,3431.5,726.9,2287.8,416.8
